gsis_id,season,source,pass_yards,pass_tds,interceptions,rush_yards,rush_tds,receptions,rec_yards,rec_tds,points
00-0040604,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040613,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040624,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040634,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040636,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040640,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040641,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040642,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040643,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040644,2026,espn,0.0,0.0,0.0,52.39357029,0.295716811,4.116728554,29.25735596,0.142458204,14.910871269000001
00-0040645,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040646,2026,espn,0.0,0.0,0.0,0.0,0.0,6.833198774,78.31827191,0.636553305,18.484345795000003
00-0040647,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040648,2026,espn,0.0,0.0,0.0,0.0,0.0,21.61903944,298.9884311,2.311175827,65.38493751200001
00-0040654,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040660,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040662,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040663,2026,espn,0.0,0.0,0.0,21.24710439,0.325309024,83.8390552,826.0309928,3.230332907,189.90071650500002
00-0040663,2026,fantasypros,,,,,,79.9,818.7,5.4,194.17000000000002
00-0040666,2026,espn,0.0,0.0,0.0,1084.430796,9.388263998,51.61891947,363.297202,1.758074309,263.269749112
00-0040667,2026,espn,0.0,0.0,0.0,24.83471088,0.170136266,66.66773834,870.0315642,4.675459686,185.22794156000003
00-0040668,2026,espn,2437.249567,10.30309132,8.460159406,182.150683,0.907622846,0.0,0.0,0.0,145.44283452399998
00-0040669,2026,espn,0.0,0.0,0.0,0.0,0.0,23.75722086,300.7054479,3.225131026,73.178551806
00-0040670,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040672,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040676,2026,espn,3759.674754,16.60359416,10.24616572,200.8449208,2.040404692,0.0,0.0,0.0,228.63595559200002
00-0040677,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040678,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040685,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040688,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040691,2026,espn,3685.291663,20.78052742,10.14483702,552.4141273,6.455874912,0.0,0.0,0.0,304.220764362
00-0040691,2026,fantasypros,3591.4,22.3,11.1,549.1,6.5,,,,304.56600000000003
00-0040694,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040705,2026,espn,0.0,0.0,0.0,50.33596385,0.571543476,10.64083462,112.2234009,0.778895263,34.999403529000006
00-0040706,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040708,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040709,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040710,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040711,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040715,2026,espn,0.0,0.0,0.0,1007.012343,6.829842613,44.8817794,332.019825,1.472781324,228.60073982200004
00-0040716,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040718,2026,espn,0.0,0.0,0.0,10.80056474,0.073830891,41.5901426,496.6004636,3.31772012,112.6795515
00-0040719,2026,espn,0.0,0.0,0.0,993.7541184,6.718817592,33.72815361,250.2647662,1.426899846,207.004346698
00-0040720,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040721,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040722,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040723,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040724,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040725,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040727,2026,espn,0.0,0.0,0.0,0.0,0.0,34.5183312,410.531758,2.478026068,90.439663408
00-0040729,2026,espn,0.0,0.0,0.0,0.0,0.0,27.73520246,315.00991,1.184526981,66.343355346
00-0040730,2026,espn,0.0,0.0,0.0,315.9208722,2.862536897,48.72732364,366.8687999,2.555543548,149.51477351999998
00-0040731,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040733,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040734,2026,espn,0.0,0.0,0.0,836.6994341,6.68035871,38.72715795,268.5753969,1.446422038,198.015325538
00-0040735,2026,espn,0.0,0.0,0.0,49.50506319,0.396468095,75.04624562,937.1764825,5.061843238,206.464268187
00-0040736,2026,espn,0.0,0.0,0.0,0.0,0.0,32.43869885,275.7408432,1.369823979,68.231727044
00-0040737,2026,espn,0.0,0.0,0.0,0.0,0.0,45.92416378,580.2352491,5.382982928,136.245586258
00-0040738,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040739,2026,espn,0.0,0.0,0.0,0.0,0.0,24.09719073,264.216844,1.715674771,60.812923755999996
00-0040741,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040743,2026,espn,3886.031651,20.53193716,11.06798039,285.5609344,4.287664911,0.0,0.0,0.0,269.715136806
00-0040744,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040746,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040747,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040748,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040749,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040751,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040752,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040756,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040782,2026,espn,0.0,0.0,0.0,23.58964788,0.119661714,10.00343649,132.5351544,0.782158139,31.026835836
00-0040784,2026,espn,0.0,0.0,0.0,1248.861762,7.3508561,32.12963645,222.8513077,0.73288383,227.803383
00-0040865,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040867,2026,espn,0.0,0.0,0.0,0.0,0.0,52.49795808,741.3837396,4.714652712,154.92424831200003
00-0040868,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040869,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040870,2026,espn,0.0,0.0,0.0,0.0,0.0,31.53331551,484.6181035,3.478043256,100.863385396
00-0040872,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040873,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040875,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040876,2026,espn,0.0,0.0,0.0,0.0,0.0,11.12328109,165.803537,1.010357468,33.765779598
00-0040877,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040879,2026,espn,0.0,0.0,0.0,0.0,0.0,3.332106724,35.80463507,0.291691096,8.662716807
00-0040880,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040883,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040885,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040886,2026,espn,0.0,0.0,0.0,83.72196343,0.552756297,4.289821397,30.16015115,0.156302346,19.932384713
00-0040887,2026,espn,0.0,0.0,0.0,0.0,0.0,3.332106724,35.80463507,0.291691096,8.662716807
00-0040888,2026,espn,0.0,0.0,0.0,121.3396404,0.914313257,3.614784533,28.78359594,0.194814808,25.281876556999997
00-0040889,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040890,2026,espn,0.0,0.0,0.0,0.0,0.0,19.42357455,245.838535,1.546525451,53.286580756
00-0040892,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040894,2026,espn,0.0,0.0,0.0,0.0,0.0,19.43588214,244.4254426,0.790006791,48.618467146
00-0040898,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040899,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040905,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040907,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041013,2026,espn,0.0,0.0,0.0,206.3016015,1.592527296,8.408654968,59.49108092,0.392966966,46.900888782
00-0041027,2026,espn,0.0,0.0,0.0,1127.771874,6.646373231,65.15699353,488.3640651,2.242933293,280.106426584
00-0041028,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041029,2026,espn,0.0,0.0,0.0,0.0,0.0,35.56806801,484.1938139,2.703806213,100.210286678
00-0041031,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041032,2026,espn,0.0,0.0,0.0,0.0,0.0,60.96251034,629.8701198,3.972734586,147.785929836
00-0041033,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041035,2026,espn,0.0,0.0,0.0,0.0,0.0,48.94012455,745.9720641,4.48262959,150.4331085
00-0041036,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041037,2026,espn,0.0,0.0,0.0,0.0,0.0,55.4194098,694.0491337,2.971913728,142.655805538
00-0041038,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041039,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041040,2026,espn,0.0,0.0,0.0,22.35974525,0.200940086,25.92866251,344.4432032,2.270777607,77.439263513
00-0041041,2026,espn,0.0,0.0,0.0,0.0,0.0,7.790823725,74.11016993,0.480863058,18.087019066
00-0041042,2026,espn,0.0,0.0,0.0,0.0,0.0,26.29235534,321.2595976,1.749110476,68.912977956
00-0041043,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041044,2026,espn,0.0,0.0,0.0,0.0,0.0,31.41238963,381.6877169,1.891573257,80.930600862
00-0041045,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041046,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041047,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041048,2026,espn,0.0,0.0,0.0,0.0,0.0,22.79414673,294.6953123,2.127155055,65.02660829
00-0041051,2026,espn,0.0,0.0,0.0,0.0,0.0,12.47285652,153.5187398,1.216234609,35.122138154
00-0041052,2026,espn,0.0,0.0,0.0,311.4535335,2.194371052,8.150670768,62.81819371,0.359498349,60.901059894999996
00-0041054,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041055,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041056,2026,espn,143.4163452,0.767401798,0.829610219,6.653835976,0.079531564,0.0,0.0,0.0,8.2896135436
00-0041057,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041059,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041060,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041063,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041064,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041066,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041067,2026,espn,0.0,0.0,0.0,0.0,0.0,15.10022388,193.2010693,0.884635974,39.728146654
00-0041068,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041069,2026,espn,0.0,0.0,0.0,0.0,0.0,14.08143382,176.2840487,1.34282753,39.766803870000004
00-0041070,2026,espn,0.0,0.0,0.0,0.0,0.0,3.363594824,39.24707864,0.14252493,8.143452268
00-0041072,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041074,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041075,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041077,2026,espn,0.0,0.0,0.0,0.0,0.0,4.014900205,37.84544804,0.300671395,9.603473379
00-0041080,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041081,2026,espn,0.0,0.0,0.0,8.470383371,0.058940419,4.500805328,29.44056105,0.166907233,9.646985682099999
00-0041083,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
